INV,INVOICE,C/CODE,CUSTOMER  NAME,CUSTOMER ADDRESS,ITEM,ITEMS NAME,CTN RATE,QUANTITY,,T/O,NET VALUE
2681,15-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,5,0,5000,124250
2682,16-Aug-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,26390,0,4,0,1624
2682,16-Aug-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,29315,0,5,185,2070
2682,16-Aug-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2683,16-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2683,16-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772
2684,16-Aug-22,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,26390,0,4,0,1624
2684,16-Aug-22,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902
2684,16-Aug-22,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,4,0,1936
2684,16-Aug-22,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772
2685,16-Aug-22,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2685,16-Aug-22,9336,LALAZAR G/S,LALAZAR MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2685,16-Aug-22,9336,LALAZAR G/S,LALAZAR MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2686,16-Aug-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2686,16-Aug-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2687,16-Aug-22,2383,MEHAK GENERAL STORE,JAMAL UD DIN AFGHANI MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2687,16-Aug-22,2383,MEHAK GENERAL STORE,JAMAL UD DIN AFGHANI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484
2689,17-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,4,0,4000,86200
2689,17-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,4,0,4000,99400
2690,17-Aug-22,2085,JAN'S PHARMACY,,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2690,17-Aug-22,2085,JAN'S PHARMACY,,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452
2691,17-Aug-22,2100,MR MART,NASIR BAGH ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2691,17-Aug-22,2100,MR MART,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2691,17-Aug-22,2100,MR MART,NASIR BAGH ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452
2691,17-Aug-22,2100,MR MART,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2692,17-Aug-22,2034,ALYANZ SUPER STORE,Askari 6,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2692,17-Aug-22,2034,ALYANZ SUPER STORE,Askari 6,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2693,17-Aug-22,2171,ASKARI 6,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,4,54,1750
2693,17-Aug-22,2171,ASKARI 6,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,34,1124
2694,17-Aug-22,2046,TAJAMUL G/S,University Town,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2694,17-Aug-22,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2695,17-Aug-22,9965,RAINBOW STORE,TOWN,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2695,17-Aug-22,9965,RAINBOW STORE,TOWN,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2696,17-Aug-22,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,5,0,1930
2697,17-Aug-22,2380,NOOR BAKER'S,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2698,17-Aug-22,3445,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2698,17-Aug-22,3445,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2699,17-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2699,17-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2700,18-Aug-22,2136,MOHMAND G/S,SUPER MARKET,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452
2701,18-Aug-22,8948,SHAMA G/S,HAYATABAD,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2701,18-Aug-22,8948,SHAMA G/S,HAYATABAD,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902
2701,18-Aug-22,8948,SHAMA G/S,HAYATABAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484
2702,18-Aug-22,2353,AJMAL GENERAL STORE,BILAL MARKET,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452
2703,18-Aug-22,2007,FAISAL STORE,Yousaf Zai Market,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706
2703,18-Aug-22,2007,FAISAL STORE,Yousaf Zai Market,1763,DEEN'S SLICE CHEESE 200GM,30880,0,10,0,3860
2703,18-Aug-22,2007,FAISAL STORE,Yousaf Zai Market,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452
2704,18-Aug-22,9266,CONTINANTAL,,1758,DEEN'S CHEDDAR 200GM,26390,0,1,0,406
2704,18-Aug-22,9266,CONTINANTAL,,1760,DEEN'S MOZARELLA 200GM,29315,0,1,0,451
2704,18-Aug-22,9266,CONTINANTAL,,1763,DEEN'S SLICE CHEESE 200GM,30880,0,1,0,386
2705,18-Aug-22,9377,WALL MART S/S,MOHAMMAD ZAI MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,6,73,2363
2705,18-Aug-22,9377,WALL MART S/S,MOHAMMAD ZAI MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,6,81,2625
2706,18-Aug-22,8907,INSAF FAST FOOD,BILAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510
2706,18-Aug-22,8907,INSAF FAST FOOD,BILAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170
2707,18-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,70,2185
2707,18-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,70,2515
2708,18-Aug-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,7,2248
2708,18-Aug-22,6510,CHICKEN FIRE,ABU SUFIYAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,7,2578
2709,19-Aug-22,3464,DAY & NIGHT,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2709,19-Aug-22,3464,DAY & NIGHT,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2709,19-Aug-22,3464,DAY & NIGHT,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,0,968
2709,19-Aug-22,3464,DAY & NIGHT,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2710,19-Aug-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2710,19-Aug-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2710,19-Aug-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,0,968
2710,19-Aug-22,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2711,19-Aug-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706
2711,19-Aug-22,3483,PICK IN SAVE,KHYBER SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2712,19-Aug-22,2388,BABA GENERAL STORE,JAVED TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2712,19-Aug-22,2388,BABA GENERAL STORE,JAVED TOWN,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2713,19-Aug-22,9947,OTIMO,RISALPOOR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765
2713,19-Aug-22,9947,OTIMO,RISALPOOR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,3,0,7755
2714,19-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2714,19-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2715,20-Aug-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2715,20-Aug-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN SLICE CHEESE 1 KG,17600,0,1,0,1100
2716,20-Aug-22,2077,USAMA STORE,Gul Bahar,1758,DEEN'S CHEDDAR 200GM,26390,0,6,0,2436
2716,20-Aug-22,2077,USAMA STORE,Gul Bahar,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706
2716,20-Aug-22,2077,USAMA STORE,Gul Bahar,1763,DEEN'S SLICE CHEESE 200GM,30880,0,1,0,386
2717,20-Aug-22,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,29315,0,3,67,1286
2718,20-Aug-22,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2718,20-Aug-22,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902
2718,20-Aug-22,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,0,968
2719,20-Aug-22,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2719,20-Aug-22,6544,CHATRAL,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,30880,0,4,0,1544
2720,20-Aug-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2720,20-Aug-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2720,20-Aug-22,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2721,20-Aug-22,3445,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2721,20-Aug-22,3445,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2722,20-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2722,20-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2723,20-Aug-22,2313,YOUNAS GENERAL STORE,GUL BERG 2,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510
2723,20-Aug-22,2313,YOUNAS GENERAL STORE,GUL BERG 2,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170
2724,20-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,5,0,0,112750
2725,20-Aug-22,9947,OTIMO,RISALPOOR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765
2725,20-Aug-22,9947,OTIMO,RISALPOOR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,3,0,7755
2726,22-Aug-22,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,6,121,2315
2726,22-Aug-22,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,6,135,2571
2726,22-Aug-22,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,6,145,2759
2726,22-Aug-22,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,115,2201
2727,22-Aug-22,2369,SHABIR G/S,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2728,22-Aug-22,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510
2728,22-Aug-22,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1772,DEEN SLICE CHEESE 1 KG,17600,0,1,0,1100
2729,22-Aug-22,6467,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510
2729,22-Aug-22,6467,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170
2730,22-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,12,0,12000,258600
2730,22-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,200,4970
2731,22-Aug-22,9380,ILYAS G/S,IBRAHEEMI MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2731,22-Aug-22,9380,ILYAS G/S,IBRAHEEMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,4,0,1544
2731,22-Aug-22,9380,ILYAS G/S,IBRAHEEMI MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2731,22-Aug-22,9380,ILYAS G/S,IBRAHEEMI MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2732,23-Aug-22,9336,LALAZAR G/S,LALAZAR MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,5,0,2255
2732,23-Aug-22,9336,LALAZAR G/S,LALAZAR MARKET,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,5,0,2420
2732,23-Aug-22,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2733,23-Aug-22,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902
2733,23-Aug-22,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772
2734,23-Aug-22,2206,INSAF SUPER STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2734,23-Aug-22,2206,INSAF SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2734,23-Aug-22,2206,INSAF SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772
2735,23-Aug-22,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2735,23-Aug-22,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2735,23-Aug-22,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2736,23-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2736,23-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902
2736,23-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484
2736,23-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,4,0,1544
2737,23-Aug-22,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2738,23-Aug-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,36,1182
2738,23-Aug-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,29315,0,6,81,2625
2738,23-Aug-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,34,1124
2739,23-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2739,23-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2740,24-Aug-22,2041,AVON SUPER STORE,University Town,1758,DEEN'S CHEDDAR 200GM,26390,0,4,0,1624
2740,24-Aug-22,2041,AVON SUPER STORE,University Town,1760,DEEN'S MOZARELLA 200GM,29315,0,12,0,5412
2740,24-Aug-22,2041,AVON SUPER STORE,University Town,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,4,0,1936
2740,24-Aug-22,2041,AVON SUPER STORE,University Town,1763,DEEN'S SLICE CHEESE 200GM,30880,0,12,0,4632
2741,24-Aug-22,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2742,24-Aug-22,2361,DASH MART,OL;D BARA ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2742,24-Aug-22,2361,DASH MART,OL;D BARA ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706
2742,24-Aug-22,2361,DASH MART,OL;D BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452
2742,24-Aug-22,2361,DASH MART,OL;D BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2743,24-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2743,24-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2744,25-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,6,0,6000,129300
2745,25-Aug-22,3449,JAN'S DAILY,TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,10,0,0,225500
2746,25-Aug-22,2139,INSPIRE MALL,,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2746,25-Aug-22,2139,INSPIRE MALL,,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706
2746,25-Aug-22,2139,INSPIRE MALL,,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,6,0,2904
2746,25-Aug-22,2139,INSPIRE MALL,,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2747,25-Aug-22,9266,CONTINANTAL,,1758,DEEN'S CHEDDAR 200GM,26390,0,1,0,406
2747,25-Aug-22,9266,CONTINANTAL,,1760,DEEN'S MOZARELLA 200GM,29315,0,1,0,451
2747,25-Aug-22,9266,CONTINANTAL,,1763,DEEN'S SLICE CHEESE 200GM,30880,0,1,0,386
2748,25-Aug-22,2009,HIDAYAT G/S,Rohela Market,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2749,25-Aug-22,3466,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2749,25-Aug-22,3466,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2750,25-Aug-22,9947,OTIMO,RISALPOOR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765
2750,25-Aug-22,9947,OTIMO,RISALPOOR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,3,0,7755
2751,26-Aug-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1758,DEEN'S CHEDDAR 200GM,26390,0,1,0,406
2751,26-Aug-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1760,DEEN'S MOZARELLA 200GM,29315,0,1,0,451
2751,26-Aug-22,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484
2752,26-Aug-22,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2753,26-Aug-22,2119,ZARI MART,GULBERG,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2753,26-Aug-22,2119,ZARI MART,GULBERG,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2753,26-Aug-22,2119,ZARI MART,GULBERG,1761,DEEN'S MOZARELLA 400GM,30600,0,4,0,3400
2753,26-Aug-22,2119,ZARI MART,GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,6,0,2904
2753,26-Aug-22,2119,ZARI MART,GULBERG,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2754,27-Aug-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,10,0,10000,215500
2755,27-Aug-22,6544,CHATRAL,CAMPUS,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316
2756,27-Aug-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2756,27-Aug-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2756,27-Aug-22,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN SLICE CHEESE 1 KG,17600,0,1,0,1100
2757,27-Aug-22,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1758,DEEN'S CHEDDAR 200GM,26390,0,4,0,1624
2757,27-Aug-22,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,4,0,1936
2758,27-Aug-22,3466,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510
2758,27-Aug-22,3466,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170
2759,29-Aug-22,9947,OTIMO,RISALPOOR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765
2759,29-Aug-22,9947,OTIMO,RISALPOOR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,3,0,7755
2761,29-Aug-22,2056,PESHAWRI G/S,Warsak Road,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2761,29-Aug-22,2056,PESHAWRI G/S,Warsak Road,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902
2762,29-Aug-22,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510
2763,29-Aug-22,2369,SHABIR G/S,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353
2764,29-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2764,29-Aug-22,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2765,29-Aug-22,8907,INSAF FAST FOOD,BILAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255
2765,29-Aug-22,8907,INSAF FAST FOOD,BILAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585
2766,30-Aug-22,9336,LALAZAR G/S,LALAZAR MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,4,0,1624
2767,30-Aug-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2767,30-Aug-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2767,30-Aug-22,2352,SADEEQ GENERAL STORE,JAMAL UD DIN MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772
2768,30-Aug-22,2014,LALAZAR G/S,Bangash Market,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218
2768,30-Aug-22,2014,LALAZAR G/S,Bangash Market,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158
2769,30-Aug-22,9306,DIL PASAND,BANGHASH MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804
2770,30-Aug-22,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706
2770,30-Aug-22,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,4,0,1936
2770,30-Aug-22,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,30880,0,4,0,1544
2771,30-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812
2771,30-Aug-22,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902
