No,Date,C/code,Customer_name,Customer_address,Item_code,Product_name,Orignal_price,CTN,PCS,Total_discount,Discount_price,PCS_in_CTN,Price_per_PCS,Discount_per_piece,Month,Price Range,Has_Discount
2332,2022-06-17,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,0,968,72,436.94444444444446,0.0,6,Low,0
2332,2022-06-17,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1763,DEEN'S SLICE CHEESE 200GM,30880,0,1,0,386,80,386.0,0.0,6,Low,0
2333,2022-06-17,8962,MR COD TOWN,UNIVERSITY TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,1,10,0,22550,10,2255.0,0.0,6,Low,0
2333,2022-06-17,8962,MR COD TOWN,UNIVERSITY TOWN,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,2,20,0,51700,10,2585.0,0.0,6,Low,0
2334,2022-06-17,9947,OTIMO,RISALPOOR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510,10,2255.0,0.0,6,Low,0
2334,2022-06-17,9947,OTIMO,RISALPOOR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170,10,2585.0,0.0,6,Low,0
2335,2022-06-17,2092,HAROON TD,SITARA MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170,10,2585.0,0.0,6,Low,0
2336,2022-06-18,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812,72,366.52777777777777,0.0,6,Low,0
2336,2022-06-18,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902,72,407.15277777777777,0.0,6,Low,0
2336,2022-06-18,9031,UNIVERSITY BAKERS 03335992712,PESHAWAR UNIVERSITY,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,0,968,72,436.94444444444446,0.0,6,Low,0
2337,2022-06-18,9433,AL MIRAJ MART,OLD BARA ROASD,1758,DEEN'S CHEDDAR 200GM,26390,0,5,0,2030,72,366.52777777777777,0.0,6,Low,0
2337,2022-06-18,9433,AL MIRAJ MART,OLD BARA ROASD,1760,DEEN'S MOZARELLA 200GM,29315,0,5,0,2255,72,407.15277777777777,0.0,6,Low,0
2337,2022-06-18,9433,AL MIRAJ MART,OLD BARA ROASD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158,80,386.0,0.0,6,Low,0
2338,2022-06-18,3466,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765,10,2255.0,0.0,6,Low,0
2338,2022-06-18,3466,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,3,0,7755,10,2585.0,0.0,6,Low,0
2339,2022-06-18,2077,USAMA STORE,Gul Bahar,1758,DEEN'S CHEDDAR 200GM,26390,0,6,0,2436,72,366.52777777777777,0.0,6,Low,0
2339,2022-06-18,2077,USAMA STORE,Gul Bahar,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,6,160,2744,72,436.94444444444446,26.666666666666668,6,Low,1
2340,2022-06-18,2274,KHAWAJA GENERAL STORE,ASIA GATE,1758,DEEN'S CHEDDAR 200GM,26390,0,2,40,772,72,366.52777777777777,20.0,6,Low,1
2340,2022-06-18,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,29315,0,5,112,2143,72,407.15277777777777,22.4,6,Low,1
2342,2022-06-20,9371,MR COD HAYATABAD,HAYATABAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,1,10,0,22550,10,2255.0,0.0,6,Low,0
2342,2022-06-20,9371,MR COD HAYATABAD,HAYATABAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,2,20,0,51700,10,2585.0,0.0,6,Low,0
2343,2022-06-20,2368,PIALI,HAYATABAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,1,10,0,38775,10,2585.0,0.0,6,Low,0
2344,2022-06-20,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,1,10,0,22550,10,2255.0,0.0,6,Low,0
2344,2022-06-20,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,1,10,0,25850,10,2585.0,0.0,6,Low,0
2345,2022-06-20,9331,MR COD GULBAHAR,GULBAHAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,5,0,11275,10,2255.0,0.0,6,Low,0
2345,2022-06-20,9331,MR COD GULBAHAR,GULBAHAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,1,10,0,25850,10,2585.0,0.0,6,Low,0
2346,2022-06-20,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,6,135,2571,72,407.15277777777777,22.5,6,Low,1
2346,2022-06-20,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,12,290,5518,72,436.94444444444446,24.166666666666668,6,Low,1
2347,2022-06-20,2369,SHABIR G/S,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2348,2022-06-20,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218,72,366.52777777777777,0.0,6,Low,0
2348,2022-06-20,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2349,2022-06-20,2056,PESHAWRI G/S,Warsak Road,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812,72,366.52777777777777,0.0,6,Low,0
2349,2022-06-20,2056,PESHAWRI G/S,Warsak Road,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902,72,407.15277777777777,0.0,6,Low,0
2350,2022-06-20,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255,10,2255.0,0.0,6,Low,0
2351,2022-06-20,2391,SEVEN SUPER STORE,WARSAK ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804,72,407.15277777777777,0.0,6,Low,0
2351,2022-06-20,2391,SEVEN SUPER STORE,WARSAK ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316,80,386.0,0.0,6,Low,0
2352,2022-06-20,2019,MANSOOR G/S,Defence Market,1758,DEEN'S CHEDDAR 200GM,26390,0,4,0,1624,72,366.52777777777777,0.0,6,Low,0
2352,2022-06-20,2019,MANSOOR G/S,Defence Market,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,0,968,72,436.94444444444446,0.0,6,Low,0
2352,2022-06-20,2019,MANSOOR G/S,Defence Market,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772,80,386.0,0.0,6,Low,0
2353,2022-06-20,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510,10,2255.0,0.0,6,Low,0
2353,2022-06-20,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170,10,2585.0,0.0,6,Low,0
2354,2022-06-20,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,4,40,0,90200,10,2255.0,0.0,6,Medium,0
2354,2022-06-20,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,4,40,0,103400,10,2585.0,0.0,6,Medium,0
2355,2022-06-21,2117,SHAH SUPER STORE,ZAHID MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812,72,366.52777777777777,0.0,6,Low,0
2355,2022-06-21,2117,SHAH SUPER STORE,ZAHID MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,5,0,2255,72,407.15277777777777,0.0,6,Low,0
2355,2022-06-21,2117,SHAH SUPER STORE,ZAHID MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772,80,386.0,0.0,6,Low,0
2356,2022-06-21,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2356,2022-06-21,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452,72,436.94444444444446,0.0,6,Low,0
2357,2022-06-21,9380,ILYAS G/S,IBRAHEEMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,4,0,1544,80,386.0,0.0,6,Low,0
2358,2022-06-21,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218,72,366.52777777777777,0.0,6,Low,0
2358,2022-06-21,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706,72,407.15277777777777,0.0,6,Low,0
2358,2022-06-21,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452,72,436.94444444444446,0.0,6,Low,0
2358,2022-06-21,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158,80,386.0,0.0,6,Low,0
2359,2022-06-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,1,0,406,72,366.52777777777777,0.0,6,Low,0
2359,2022-06-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2359,2022-06-21,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158,80,386.0,0.0,6,Low,0
2360,2022-06-21,6467,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765,10,2255.0,0.0,6,Low,0
2360,2022-06-21,6467,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,3,0,7755,10,2585.0,0.0,6,Low,0
2362,2022-06-21,9371,MR COD HAYATABAD,HAYATABAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,1,10,0,22550,10,2255.0,0.0,6,Low,0
2362,2022-06-21,9371,MR COD HAYATABAD,HAYATABAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,2,20,0,51700,10,2585.0,0.0,6,Low,0
2363,2022-06-22,8962,MR COD TOWN,UNIVERSITY TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,1,10,0,22550,10,2255.0,0.0,6,Low,0
2363,2022-06-22,8962,MR COD TOWN,UNIVERSITY TOWN,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,2,20,0,51700,10,2585.0,0.0,6,Low,0
2364,2022-06-22,2171,ASKARI 6,NASIR BAGH ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,6,73,2363,72,366.52777777777777,12.166666666666666,6,Low,1
2364,2022-06-22,2171,ASKARI 6,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,3,40,1313,72,407.15277777777777,13.333333333333334,6,Low,1
2365,2022-06-22,2085,JAN'S PHARMACY,NASIR BAGH ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,4,0,1624,72,366.52777777777777,0.0,6,Low,0
2365,2022-06-22,2085,JAN'S PHARMACY,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,4,0,1804,72,407.15277777777777,0.0,6,Low,0
2365,2022-06-22,2085,JAN'S PHARMACY,NASIR BAGH ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,5,0,2420,72,436.94444444444446,0.0,6,Low,0
2365,2022-06-22,2085,JAN'S PHARMACY,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158,80,386.0,0.0,6,Low,0
2366,2022-06-22,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,1,0,406,72,366.52777777777777,0.0,6,Low,0
2366,2022-06-22,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158,80,386.0,0.0,6,Low,0
2367,2022-06-22,2380,NOOR BAKER'S,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,4,0,1936,72,436.94444444444446,0.0,6,Low,0
2368,2022-06-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,2,20,0,45100,10,2255.0,0.0,6,Low,0
2368,2022-06-22,2069,CHIEF BURGER,UNIVERSITY ROAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,2,20,0,51700,10,2585.0,0.0,6,Low,0
2369,2022-06-23,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510,10,2255.0,0.0,6,Low,0
2369,2022-06-23,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170,10,2585.0,0.0,6,Low,0
2370,2022-06-23,2009,HIDAYAT G/S,Rohela Market,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218,72,366.52777777777777,0.0,6,Low,0
2370,2022-06-23,2009,HIDAYAT G/S,Rohela Market,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2370,2022-06-23,2009,HIDAYAT G/S,Rohela Market,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484,72,436.94444444444446,0.0,6,Low,0
2371,2022-06-23,9377,WALL MART S/S,MOHAMMAD ZAI MARKET,1758,DEEN'S CHEDDAR 200GM,26390,0,6,121,2315,72,366.52777777777777,20.166666666666668,6,Low,1
2371,2022-06-23,9377,WALL MART S/S,MOHAMMAD ZAI MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,6,135,2571,72,407.15277777777777,22.5,6,Low,1
2372,2022-06-23,2353,AJMAL GENERAL STORE,BILAL MARKET,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452,72,436.94444444444446,0.0,6,Low,0
2373,2022-06-23,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902,72,407.15277777777777,0.0,6,Low,0
2373,2022-06-23,9964,MEHAK,JAMALUDIN AFGHANI MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,1,0,386,80,386.0,0.0,6,Low,0
2374,2022-06-23,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255,10,2255.0,0.0,6,Low,0
2375,2022-06-23,8945,EURO FOOD,HAYATABAD IND,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,6,0,13530,10,2255.0,0.0,6,Low,0
2376,2022-06-24,8931,4 SEASON,SADAR,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218,72,366.52777777777777,0.0,6,Low,0
2376,2022-06-24,8931,4 SEASON,SADAR,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2376,2022-06-24,8931,4 SEASON,SADAR,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452,72,436.94444444444446,0.0,6,Low,0
2377,2022-06-24,3464,DAY & NIGHT,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218,72,366.52777777777777,0.0,6,Low,0
2377,2022-06-24,3464,DAY & NIGHT,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902,72,407.15277777777777,0.0,6,Low,0
2377,2022-06-24,3464,DAY & NIGHT,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158,80,386.0,0.0,6,Low,0
2378,2022-06-24,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1758,DEEN'S CHEDDAR 200GM,26390,0,1,0,406,72,366.52777777777777,0.0,6,Low,0
2378,2022-06-24,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1760,DEEN'S MOZARELLA 200GM,29315,0,1,0,451,72,407.15277777777777,0.0,6,Low,0
2378,2022-06-24,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484,72,436.94444444444446,0.0,6,Low,0
2378,2022-06-24,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1763,DEEN'S SLICE CHEESE 200GM,30880,0,2,0,772,80,386.0,0.0,6,Low,0
2379,2022-06-24,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2379,2022-06-24,2314,SHAH ZAIB GENERAL STORE,GUL BERG 2,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484,72,436.94444444444446,0.0,6,Low,0
2380,2022-06-24,2119,ZARI MART,GULBERG,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
2380,2022-06-24,2119,ZARI MART,GULBERG,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,1,0,484,72,436.94444444444446,0.0,6,Low,0
2380,2022-06-24,2119,ZARI MART,GULBERG,1763,DEEN'S SLICE CHEESE 200GM,30880,0,1,0,386,80,386.0,0.0,6,Low,0
2381,2022-06-24,3483,PICK IN SAVE,KHYBER SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316,80,386.0,0.0,6,Low,0
2382,2022-06-24,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452,72,436.94444444444446,0.0,6,Low,0
2383,2022-06-24,2063,QURESHI G/S,Saddar Cantt Peshawar,1758,DEEN'S CHEDDAR 200GM,26390,0,12,243,4629,72,366.52777777777777,20.25,6,Low,1
2383,2022-06-24,2063,QURESHI G/S,Saddar Cantt Peshawar,1760,DEEN'S MOZARELLA 200GM,29315,0,12,270,5142,72,407.15277777777777,22.5,6,Low,1
2384,2022-06-24,9331,MR COD GULBAHAR,GULBAHAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765,10,2255.0,0.0,6,Low,0
2384,2022-06-24,9331,MR COD GULBAHAR,GULBAHAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,6,0,15510,10,2585.0,0.0,6,Low,0
2385,2022-06-24,9371,MR COD HAYATABAD,HAYATABAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,3,0,6765,10,2255.0,0.0,6,Low,0
2385,2022-06-24,9371,MR COD HAYATABAD,HAYATABAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,6,0,15510,10,2585.0,0.0,6,Low,0
2386,2022-06-24,8907,INSAF FAST FOOD,BILAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,2,0,4510,10,2255.0,0.0,6,Low,0
2386,2022-06-24,8907,INSAF FAST FOOD,BILAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170,10,2585.0,0.0,6,Low,0
2387,2022-06-25,6511,USMAN GENERAL STORE,FAQERA ABAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,100,1058,80,386.0,33.333333333333336,6,Low,1
2387,2022-06-25,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN SLICE CHEESE 1 KG,17600,0,2,0,2200,16,1100.0,0.0,6,Low,0
2388,2022-06-25,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706,72,407.15277777777777,0.0,6,Low,0
2388,2022-06-25,2274,KHAWAJA GENERAL STORE,ASIA GATE,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,183,785,72,436.94444444444446,91.5,6,Low,1
2389,2022-06-25,6544,CHATRAL,CAMPUS,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706,72,407.15277777777777,0.0,6,Low,0
2390,2022-06-25,2159,SNACK FOOD CAFE,ZANGAL MARKET,1759,DEEN'S CHEDDAR 400GM,27072,0,10,0,7520,36,752.0,0.0,6,Low,0
2390,2022-06-25,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,1644,3526,10,2585.0,822.0,6,Low,1
2391,2022-06-25,9371,MR COD HAYATABAD,HAYATABAD,1759,DEEN'S CHEDDAR 400GM,27072,0,30,3384,19176,36,752.0,112.8,6,Low,1
2391,2022-06-25,9371,MR COD HAYATABAD,HAYATABAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,1,10,5646,25374,10,2585.0,564.6,6,Low,1
2392,2022-06-27,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,12,243,4629,72,366.52777777777777,20.25,6,Low,1
2392,2022-06-27,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,6,135,2571,72,407.15277777777777,22.5,6,Low,1
2392,2022-06-27,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,12,231,4401,80,386.0,19.25,6,Low,1
2393,2022-06-27,2330,NAWAZ GENERAL STORE,FAQERA ABAD,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902,72,407.15277777777777,0.0,6,Low,0
2394,2022-06-27,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,1,0,406,72,366.52777777777777,0.0,6,Low,0
2394,2022-06-27,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1760,DEEN'S MOZARELLA 200GM,29315,0,2,0,902,72,407.15277777777777,0.0,6,Low,0
2394,2022-06-27,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1772,DEEN SLICE CHEESE 1 KG,17600,0,1,0,1100,16,1100.0,0.0,6,Low,0
2395,2022-06-27,2391,SEVEN SUPER STORE,WARSAK ROAD,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218,72,366.52777777777777,0.0,6,Low,0
2395,2022-06-27,2391,SEVEN SUPER STORE,WARSAK ROAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,3,0,1452,72,436.94444444444446,0.0,6,Low,0
2396,2022-06-27,2062,SHAHEEN G/S,Saddar Cantt Peshawar,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,6,0,2904,72,436.94444444444446,0.0,6,Low,0
2396,2022-06-27,2062,SHAHEEN G/S,Saddar Cantt Peshawar,1763,DEEN'S SLICE CHEESE 200GM,30880,0,6,0,2316,80,386.0,0.0,6,Low,0
2396,2022-06-27,2062,SHAHEEN G/S,Saddar Cantt Peshawar,1772,DEEN SLICE CHEESE 1 KG,17600,0,1,0,1100,16,1100.0,0.0,6,Low,0
2397,2022-06-27,9927,RIYAN GENERAL STORE,DEFENCE,1758,DEEN'S CHEDDAR 200GM,26390,0,2,0,812,72,366.52777777777777,0.0,6,Low,0
2398,2022-06-27,9919,H F C,NOWSHEHRA,1772,DEEN SLICE CHEESE 1 KG,17600,0,1,0,1100,16,1100.0,0.0,6,Low,0
2399,2022-06-27,3466,FOOD DISTRICT,SADAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255,10,2255.0,0.0,6,Low,0
2399,2022-06-27,3466,FOOD DISTRICT,SADAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,1,0,2585,10,2585.0,0.0,6,Low,0
2400,2022-06-27,8962,MR COD TOWN,UNIVERSITY TOWN,1759,DEEN'S CHEDDAR 400GM,27072,0,15,4515,6765,36,752.0,301.0,6,Low,1
2400,2022-06-27,8962,MR COD TOWN,UNIVERSITY TOWN,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,6,0,15510,10,2585.0,0.0,6,Low,0
2401,2022-06-27,9331,MR COD GULBAHAR,GULBAHAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,1,0,2255,10,2255.0,0.0,6,Low,0
2401,2022-06-27,9331,MR COD GULBAHAR,GULBAHAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,0,2,0,5170,10,2585.0,0.0,6,Low,0
2402,2022-06-28,9371,MR COD HAYATABAD,HAYATABAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,1,10,0,27060,10,2255.0,0.0,6,Low,0
2402,2022-06-28,9371,MR COD HAYATABAD,HAYATABAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,2,20,0,67210,10,2585.0,0.0,6,Medium,0
2403,2022-06-28,8962,MR COD TOWN,UNIVERSITY TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,1,10,0,22550,10,2255.0,0.0,6,Low,0
2403,2022-06-28,8962,MR COD TOWN,UNIVERSITY TOWN,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,2,20,0,51700,10,2585.0,0.0,6,Low,0
2404,2022-06-28,9331,MR COD GULBAHAR,GULBAHAR,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,5,0,11275,10,2255.0,0.0,6,Low,0
2404,2022-06-28,9331,MR COD GULBAHAR,GULBAHAR,1771,DEEN'S MOZRELLA CHEESE BLOCK,25850,1,10,0,25850,10,2585.0,0.0,6,Low,0
2405,2022-06-28,3449,JAN'S DAILY,TOWN,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,5,50,0,112750,10,2255.0,0.0,6,High,0
2406,2022-06-28,8945,EURO FOOD,HAYATABAD IND,1770,DEEN'S CHADDER CHEESE BLOCK 2K,22550,0,6,0,13530,10,2255.0,0.0,6,Low,0
2407,2022-06-28,2226,SHAH JEE SUPER STORE,SHERO JEHANGI,1758,DEEN'S CHEDDAR 200GM,26390,0,3,0,1218,72,366.52777777777777,0.0,6,Low,0
2407,2022-06-28,2226,SHAH JEE SUPER STORE,SHERO JEHANGI,1761,DEEN'S MOZARELLA 400GM,30600,0,6,0,5100,36,850.0,0.0,6,Low,0
2408,2022-06-28,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,29315,0,6,0,2706,72,407.15277777777777,0.0,6,Low,0
2408,2022-06-28,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1762,DEEN'S PIZZA CHEESE 200GM,31460,0,2,241,727,72,436.94444444444446,120.5,6,Low,1
2408,2022-06-28,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,30880,0,3,0,1158,80,386.0,0.0,6,Low,0
2409,2022-06-28,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1760,DEEN'S MOZARELLA 200GM,29315,0,3,0,1353,72,407.15277777777777,0.0,6,Low,0
